LOCATION_ID,SAMPLE_DATE,ANALYTICAL_METHOD,PARAMETER_NAME,PARAMETER_CODE,ANALYSIS_TYPE_CODE,SAMPLE_PURPOSE,FIELD_PREPARATION_CODE,DETECT_FLAG,REPORT_RESULT,REPORT_METHOD_DETECTION_LIMIT,REPORT_DETECTION_LIMIT,,,REPORT_UNITS,DILUTION_FACTOR,SAMPLE_TYPE,LAB_QUALIFIER,VALIDATION_QUALIFIER,VALIDATION_REASON_CODES,BEST_VALUE_FLAG,LAB_ID,FIELD_SAMPLE_ID,SAMPLE_USAGE_CODE,SAMPLING_PLAN_NAME,CHAIN_OF_CUSTODY_NO,SAMPLE_TIME,,,,
MCOI-5,10/19/2006,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14.2,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF061000GMC501,,,174666,10:42,,,,MCOI-539009Sulfate14.2GF061000GMC50110:42
MCOI-5,03/05/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.3,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070200GMC501,,,181928,13:18,,,,MCOI-539146Sulfate11.3GF070200GMC50113:18
MCOI-5,06/04/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,10.6,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070500GMC501,,,187192,12:29,,,,MCOI-539237Sulfate10.6GF070500GMC50112:29
MCOI-5,08/23/2007,EPA:300.0,Sulfate,SO4(-2),INIT,FD,F,Y,11,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070800GMC520,,,192433,10:25,,,,MCOI-539317Sulfate11GF070800GMC52010:25
MCOI-5,11/12/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,10.1,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-08-8625,IGMP,Mortandad Canyon Part 2 Water IGWMP NOV 07,08-167,14:55,,,,MCOI-539398Sulfate10.1CAMO-08-862514:55
MCOI-5,02/13/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,10.3,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-08-10422,INV,Mortandad Watershed GW Sampling Q3 Feb. 2008,08-639,14:00,,,,MCOI-539491Sulfate10.3CAMO-08-1042214:00
MCOI-5,05/20/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.1,0.1,0.4,,,mg/L,1,WG,,J-,I6a,Y,GELC,CAMO-08-12738,INV,Mortandad Watershed Sampling Q4 May 2008,08-1193,14:15,,,,MCOI-539588Sulfate11.1CAMO-08-1273814:15
MCOI-5,08/18/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,10.3,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-08-14499,INV,"Mortandad Watershed Sampling Q1 August 2008, IFWGWMP 2008",08-1709,16:26,,,,MCOI-539678Sulfate10.3CAMO-08-1449916:26
MCOI-5,11/11/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.5,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-781,INV,"Mortandad Watershed Sampling Q2 Nov. 2008, IFWGMP 2008",09-262,11:30,,,,MCOI-539763Sulfate11.5CAMO-09-78111:30
MCOI-5,02/09/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,10.9,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-2598,INV,"Mortandad Watershed Sampling Q3 Feb. 2009, IFWGMP 2008",09-850,15:20,,,,MCOI-539853Sulfate10.9CAMO-09-259815:20
MCOI-5,05/04/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.4,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-8162,INV,"Mortandad Watershed Sampling Event 4, May 2009, IFWGMP 2008",09-1719,13:39,,,,MCOI-539937Sulfate11.4CAMO-09-816213:39
MCOI-5,08/06/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,10.3,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-9531,INV,"Mortandad Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2807,13:10,,,,MCOI-540031Sulfate10.3CAMO-09-953113:10
MCOI-5,11/03/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.3,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-3118,INV,"Mortandad Watershed Sampling Qtr 2, Nov. 2009, IFWGMP 2009",10-337,15:48,,,,MCOI-540120Sulfate11.3CAMO-10-311815:48
MCOI-5,01/25/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,11.9,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-9316,INV,"Mortandad Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1413,13:32,,,,MCOI-540203Sulfate11.9CAMO-10-931613:32
MCOI-5,05/03/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-16734,INV,"Mortandad Watershed Sampling Q4, May 2010, IFWGMP 2009",10-3007,14:25,,,,MCOI-540301Sulfate14CAMO-10-1673414:25
MCOI-5,07/07/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,15.2,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-22834,INV,"Mortandad Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3605,11:48,,,,MCOI-540366Sulfate15.2CAMO-10-2283411:48
MCOI-5,11/15/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,15.4,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-1254,INV,"Mortandad Watershed Sampling Q2, November 2010, IFWGMP 2010",11-531,16:40,,,,MCOI-540497Sulfate15.4CAMO-11-125416:40
MCOI-5,02/28/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,13.1,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-4591,INV,"Mortandad Watershed Sampling Q3, Feb. 2011, 2010 Interim Plan",11-1478,13:20,,,,MCOI-540602Sulfate13.1CAMO-11-459113:20
MCOI-5,05/26/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,13,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-10698,INV,"Mortandad Watershed Sampling Q4, May 2011, 2010 Interim Plan",11-2561,12:34,,,,MCOI-540689Sulfate13CAMO-11-1069812:34
MCOI-5,08/10/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,12.2,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-24628,INV,"Mortandad Watershed Sampling Q5, August 2011, Interim Plan 2010",11-3146,12:03,,,,MCOI-540765Sulfate12.2CAMO-11-2462812:03
MCOI-5,11/08/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,12.1,0.1,0.4,,,mg/L,1,WG,,J+,I6b,Y,GELC,CAMO-12-1466,INV,"Mortandad Watershed Sampling Q1, November 2011, Interim Plan 2011",12-292,11:27,,,,MCOI-540855Sulfate12.1CAMO-12-146611:27
MCOI-5,06/04/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,12.8,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-12-17129,INV,"Mortandad Q3 Additional Samples (TO8, FCN 28)",12-1338,12:00,,,,MCOI-541064Sulfate12.8CAMO-12-1712912:00
MCOI-5,10/30/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,13.3,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-13-24255,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_MORTANDAD,2013-246,13:02,,,,MCOI-541212Sulfate13.3CAMO-13-2425513:02
MCOI-5,05/07/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,13.5,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-13-30588,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q3 Watershed Sampling_MORTANDAD,2013-813,12:20,,,,MCOI-541401Sulfate13.5CAMO-13-3058812:20
MCOI-5,11/08/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,15.8,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-14-45759,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_MORTANDAD,2014-2433,12:29,,,,MCOI-541586Sulfate15.8CAMO-14-4575912:29
MCOI-5,05/12/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,15.1,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-14-75509,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q3 Watershed Sampling_Mortandad,2014-3383,11:54,,,,MCOI-541771Sulfate15.1CAMO-14-7550911:54
MCOI-5,11/18/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14.9,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-90224,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q1 Watershed Sampling_Mortandad,2015-370,11:35,,,,MCOI-541961Sulfate14.9CAMO-15-9022411:35
MCOI-5,02/20/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14.9,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-92493,INV,Mortandad/Sandia (Chromium Investigation and General Surveillance) MY2015 Q2 Watershed Sampling,2015-808,11:10,,,,MCOI-542055Sulfate14.9CAMO-15-9249311:10
MCOI-5,05/13/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,14.5,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-95794,INV,"Mortandad/Sandia (Chromium, MDA C and General Surveillance) MY2015 Q3 Watershed Sampling",2015-1200,11:00,,,,MCOI-542137Sulfate14.5CAMO-15-9579411:00
MCOI-5,08/14/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,16,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-102596,INV,Mortandad/Sandia (Chromium and General Surveillance) MY2015 Q4 Watershed Sampling_Mortandad,2015-2166,12:38,,,,MCOI-542230Sulfate16CAMO-15-10259612:38
MCOI-5,11/16/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,15.7,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-106115,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Mortandad Canyon,2016-351,10:57,,,,MCOI-542324Sulfate15.7CAMO-16-10611510:57
MCOI-5,02/05/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,16.9,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-110033,INV,Mortandad/Sandia Q2 MY2016,2016-699,11:38,,,,MCOI-542405Sulfate16.9CAMO-16-11003311:38
MCOI-5,05/06/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,18.5,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-115269,INV,Mortandad/Sandia Q3 MY2016,2016-1158,11:32,,,,MCOI-542496Sulfate18.5CAMO-16-11526911:32
MCOI-5,07/25/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,21.3,0.266,0.8,,,mg/L,2,WG,,NQ,NQ,Y,GELC,CAMO-16-124284,INV,Mortandad/Sandia (Cr and Gen Surv) MY2016 Q4 Watershed Sampling_Mortandad,2016-1786,11:46,,,,MCOI-542576Sulfate21.3CAMO-16-12428411:46
MCOI-5,11/08/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,24,0.266,0.8,,,mg/L,2,WG,,NQ,NQ,Y,GELC,CAMO-17-127242,INV,Mort/Sandia_Mort MY2017 Q1,2017-396,10:34,,,,MCOI-542682Sulfate24CAMO-17-12724210:34
MCOI-5,02/08/2017,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,24.7,0.266,0.8,,,mg/L,2,WG,,NQ,NQ,Y,GELC,CAMO-17-129289,INV,Mortandad/Sandia (Cr Inv) MY2017 Q2,2017-993,11:04,,,,MCOI-542774Sulfate24.7CAMO-17-12928911:04
MCOI-6,06/15/2005,EPA:300.0,Sulfate,SO4(-2),INIT,FD,F,Y,39.6,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF05050GMC690,,,138851,09:07,,,,MCOI-638518Sulfate39.6GF05050GMC69009:07
MCOI-6,09/01/2005,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,37.6,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF05090GMC601,,,144745,15:27,,,,MCOI-638596Sulfate37.6GF05090GMC60115:27
MCOI-6,01/31/2006,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,35.5,0.057,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF06010GMC601,,,155167,12:30,,,,MCOI-638748Sulfate35.5GF06010GMC60112:30
MCOI-6,06/29/2006,EPA:300.0,Sulfate,SO4(-2),INIT,FD,F,Y,36.7,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF060500GMC690,,,166358,12:15,,,,MCOI-638897Sulfate36.7GF060500GMC69012:15
MCOI-6,10/25/2006,EPA:300.0,Sulfate,SO4(-2),INIT,FD,F,Y,34.7,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF061000GMC620,,,174980,10:30,,,,MCOI-639015Sulfate34.7GF061000GMC62010:30
MCOI-6,02/26/2007,EPA:300.0,Sulfate,SO4(-2),INIT,FD,F,Y,34.8,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070200GMC620,,,181512,14:51,,,,MCOI-639139Sulfate34.8GF070200GMC62014:51
MCOI-6,06/05/2007,EPA:300.0,Sulfate,SO4(-2),INIT,FD,F,Y,36.3,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070500GMC620,,,187316,12:38,,,,MCOI-639238Sulfate36.3GF070500GMC62012:38
MCOI-6,08/13/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,39,0.1,,,,mg/L,1,WG,,NQ,NQ,Y,GELC,GF070800GMC601,,,191539,15:31,,,,MCOI-639307Sulfate39GF070800GMC60115:31
MCOI-6,11/09/2007,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,38.2,0.2,0.8,,,mg/L,2,WG,,NQ,NQ,Y,GELC,CASA-08-7612,IGMP,Mortandad Canyon Water IGWMP NOV 07,08-145,11:56,,,,MCOI-639395Sulfate38.2CASA-08-761211:56
MCOI-6,02/22/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,43,0.2,0.8,,,mg/L,2,WG,,NQ,NQ,Y,GELC,CAMO-08-10425,INV,Mortandad Watershed GW Sampling Q3 Feb. 2008,08-685,11:37,,,,MCOI-639500Sulfate43CAMO-08-1042511:37
MCOI-6,05/20/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,47.1,1,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-08-12741,INV,Mortandad Watershed Sampling Q4 May 2008,08-1196,15:20,,,,MCOI-639588Sulfate47.1CAMO-08-1274115:20
MCOI-6,08/12/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,48.6,0.5,2,,,mg/L,5,WG,,J-,I6a,Y,GELC,CAMO-08-14501,INV,"Mortandad Watershed Sampling Q1 August 2008, IFWGWMP 2008",08-1657,12:00,,,,MCOI-639672Sulfate48.6CAMO-08-1450112:00
MCOI-6,11/10/2008,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,53.4,1,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-09-785,INV,"Mortandad Watershed Sampling Q2 Nov. 2008, IFWGMP 2008",09-267,15:35,,,,MCOI-639762Sulfate53.4CAMO-09-78515:35
MCOI-6,02/10/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,55.4,0.5,2,,,mg/L,5,WG,,NQ,NQ,Y,GELC,CAMO-09-2602,INV,"Mortandad Watershed Sampling Q3 Feb. 2009, IFWGMP 2008",09-864,15:50,,,,MCOI-639854Sulfate55.4CAMO-09-260215:50
MCOI-6,05/05/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,59.9,0.5,2,,,mg/L,5,WG,,NQ,NQ,Y,GELC,CAMO-09-8167,INV,"Mortandad Watershed Sampling Event 4, May 2009, IFWGMP 2008",09-1743,13:25,,,,MCOI-639938Sulfate59.9CAMO-09-816713:25
MCOI-6,08/19/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,63.6,1,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-09-9535,INV,"Mortandad Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2969,15:15,,,,MCOI-640044Sulfate63.6CAMO-09-953515:15
MCOI-6,11/06/2009,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,60.4,0.5,2,,,mg/L,5,WG,,NQ,NQ,Y,GELC,CAMO-10-3120,INV,"Mortandad Watershed Sampling Qtr 2, Nov. 2009, IFWGMP 2009",10-411,13:20,,,,MCOI-640123Sulfate60.4CAMO-10-312013:20
MCOI-6,01/26/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,63.5,1,4,,,mg/L,10,WG,,J+,I6b,Y,GELC,CAMO-10-9317,INV,"Mortandad Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1442,13:30,,,,MCOI-640204Sulfate63.5CAMO-10-931713:30
MCOI-6,05/11/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,64,0.5,2,,,mg/L,5,WG,,NQ,NQ,Y,GELC,CAMO-10-16738,INV,"Mortandad Watershed Sampling Q4, May 2010, IFWGMP 2009",10-3131,11:35,,,,MCOI-640309Sulfate64CAMO-10-1673811:35
MCOI-6,07/06/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,66.4,1,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-10-22838,INV,"Mortandad Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3589,13:13,,,,MCOI-640365Sulfate66.4CAMO-10-2283813:13
MCOI-6,11/10/2010,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,65.3,0.5,2,,,mg/L,5,WG,,NQ,NQ,Y,GELC,CAMO-11-1255,INV,"Mortandad Watershed Sampling Q2, November 2010, IFWGMP 2010",11-471,15:55,,,,MCOI-640492Sulfate65.3CAMO-11-125515:55
MCOI-6,02/09/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,67.2,1,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-11-4593,INV,"Mortandad Watershed Sampling Q3, Feb. 2011, 2010 Interim Plan",11-1318,12:13,,,,MCOI-640583Sulfate67.2CAMO-11-459312:13
MCOI-6,05/31/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,70.2,0.5,2,,,mg/L,5,WG,,J+,I6b,Y,GELC,CAMO-11-10701,INV,"Mortandad Watershed Sampling Q4, May 2011, 2010 Interim Plan",11-2587,11:34,,,,MCOI-640694Sulfate70.2CAMO-11-1070111:34
MCOI-6,08/10/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,77.6,0.1,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-24631,INV,"Mortandad Watershed Sampling Q5, August 2011, Interim Plan 2010",11-3152,13:14,,,,MCOI-640765Sulfate77.6CAMO-11-2463113:14
MCOI-6,11/09/2011,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,66.1,0.5,2,,,mg/L,5,WG,,NQ,NQ,Y,GELC,CAMO-12-1467,INV,"Mortandad Watershed Sampling Q1, November 2011, Interim Plan 2011",12-312,15:13,,,,MCOI-640856Sulfate66.1CAMO-12-146715:13
MCOI-6,03/05/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,65.1,0.665,2,,,mg/L,5,WG,,NQ,NQ,Y,GELC,CAMO-12-12026,INV,Mortandad Watershed Sampling.,12-1052,12:28,,,,MCOI-640973Sulfate65.1CAMO-12-1202612:28
MCOI-6,06/04/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,66.8,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-12-14021,INV,Mortandad (Chromium Monitoring) Q3 Watershed Sampling,12-1339,11:44,,,,MCOI-641064Sulfate66.8CAMO-12-1402111:44
MCOI-6,08/17/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,60.6,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-12-21742,INV,Mortandad (Chromium Monitoring) Q4 Watershed Sampling,12-1509,11:41,,,,MCOI-641138Sulfate60.6CAMO-12-2174211:41
MCOI-6,11/02/2012,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,66.1,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-13-24256,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_MORTANDAD,2013-267,12:03,,,,MCOI-641215Sulfate66.1CAMO-13-2425612:03
MCOI-6,02/05/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,62.6,0.665,2,,,mg/L,5,WG,,NQ,NQ,Y,GELC,CAMO-13-28415,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q2 Watershed Sampling_MORTANDAD,2013-511,11:54,,,,MCOI-641310Sulfate62.6CAMO-13-2841511:54
MCOI-6,05/08/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,61,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-13-30589,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q3 Watershed Sampling_MORTANDAD,2013-823,12:13,,,,MCOI-641402Sulfate61CAMO-13-3058912:13
MCOI-6,07/09/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,66.8,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-13-36980,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q4 Watershed Sampling_MORTANDAD,2013-1092,13:34,,,,MCOI-641464Sulfate66.8CAMO-13-3698013:34
MCOI-6,11/07/2013,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,64.8,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-14-45760,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_MORTANDAD,2014-2426,13:19,,,,MCOI-641585Sulfate64.8CAMO-14-4576013:19
MCOI-6,01/17/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,63.9,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-14-49674,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q2 Watershed Sampling_Mortandad,2014-2788,11:06,,,,MCOI-641656Sulfate63.9CAMO-14-4967411:06
MCOI-6,05/13/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,63.7,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-14-75510,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q3 Watershed Sampling_Mortandad,2014-3388,12:24,,,,MCOI-641772Sulfate63.7CAMO-14-7551012:24
MCOI-6,07/08/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,64,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-14-84007,INV,Mortandad (Chromium Investigation) MY2014 Q4 Watershed Sampling,2014-3700,12:02,,,,MCOI-641828Sulfate64CAMO-14-8400712:02
MCOI-6,11/07/2014,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,64.5,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-15-90225,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q1 Watershed Sampling_Mortandad,2015-262,11:53,,,,MCOI-641950Sulfate64.5CAMO-15-9022511:53
MCOI-6,02/26/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,59.2,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-15-92494,INV,Mortandad/Sandia (Chromium Investigation and General Surveillance) MY2015 Q2 Watershed Sampling,2015-837,14:07,,,,MCOI-642061Sulfate59.2CAMO-15-9249414:07
MCOI-6,05/05/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,60.1,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-15-95795,INV,"Mortandad/Sandia (Chromium, MDA C and General Surveillance) MY2015 Q3 Watershed Sampling",2015-1158,11:20,,,,MCOI-642129Sulfate60.1CAMO-15-9579511:20
MCOI-6,08/04/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,71.4,0.133,0.4,,,mg/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-102597,INV,Mortandad/Sandia (Chromium and General Surveillance) MY2015 Q4 Watershed Sampling_Mortandad,2015-2020,13:49,,,,MCOI-642220Sulfate71.4CAMO-15-10259713:49
MCOI-6,11/06/2015,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,57.5,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-16-106116,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Mortandad Canyon,2016-286,12:48,,,,MCOI-642314Sulfate57.5CAMO-16-10611612:48
MCOI-6,02/08/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,56.7,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-16-110034,INV,Mortandad/Sandia Q2 MY2016,2016-702,12:16,,,,MCOI-642408Sulfate56.7CAMO-16-11003412:16
MCOI-6,05/05/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,56.5,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-16-115270,INV,Mortandad/Sandia Q3 MY2016,2016-1157,13:56,,,,MCOI-642495Sulfate56.5CAMO-16-11527013:56
MCOI-6,07/25/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,56.5,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-16-124285,INV,Mortandad/Sandia (Cr and Gen Surv) MY2016 Q4 Watershed Sampling_Mortandad,2016-1786,12:39,,,,MCOI-642576Sulfate56.5CAMO-16-12428512:39
MCOI-6,11/08/2016,EPA:300.0,Sulfate,SO4(-2),INIT,REG,F,Y,57,1.33,4,,,mg/L,10,WG,,NQ,NQ,Y,GELC,CAMO-17-127243,INV,Mort/Sandia_Mort MY2017 Q1,2017-396,13:34,,,,MCOI-642682Sulfate57CAMO-17-12724313:34
